reportable_comp,subsection,state,formation_yr,assets,liabilities,expenses,revenue,state_median_income,ntee_letter,total_ex_comp_per_company,percent_of_total_ex_comp,voting_memb_ct,voting_indepmemb_ct,employee_tot_ct,volunteer_tot_ct,salaries_expense_tot_curyr,label
211563.0,501(c)(3),NH,1944,636262707,289400733.0,515716749.0,537246593.0,73381,E,2472872,0.085553558777001,17,15,3940,400,275652996,4
78480.0,501(c)(3),PA,1984,2173941,1227864.0,10629373.0,10069332.0,59195,L,296013,0.2651234911980217,13,12,82,16,3664610,1
96928.0,501(c)(3),PA,1984,2173941,1227864.0,10629373.0,10069332.0,59195,L,296013,0.3274450784256097,13,12,82,16,3664610,1
120605.0,501(c)(3),PA,1984,2173941,1227864.0,10629373.0,10069332.0,59195,L,296013,0.4074314303763686,13,12,82,16,3664610,1
370343.0,501(c)(3),CT,1985,144951908,14007390.0,14942909.0,26229049.0,74168,E,370343,1.0,7,4,31,0,3167274,3
170316.0,501(c)(3),NJ,1990,6919584,3196448.0,5514096.0,5738961.0,80088,P,170316,1.0,12,8,193,55,3658320,3
511166.0,501(c)(3),MA,1984,5477262,2606690.0,21494448.0,13229018.0,77385,E,1117345,0.4574826933489656,7,7,21,8,7616412,1
606179.0,501(c)(3),MA,1984,5477262,2606690.0,21494448.0,13229018.0,77385,E,1117345,0.5425173066510344,7,7,21,8,7616412,1
145821.0,501(c)(3),NY,1989,3269841,35162.0,2144492.0,2440690.0,64894,A,262817,0.5548385378419204,49,49,13,0,593945,0
116996.0,501(c)(3),NY,1989,3269841,35162.0,2144492.0,2440690.0,64894,A,262817,0.4451614621580796,49,49,13,0,593945,0
84712.0,501(c)(3),VT,1985,1649466,914145.0,5473781.0,5473462.0,57513,Q,84712,1.0,8,8,18,50,1827182,1
373115.0,501(c)(3),MA,1986,33300388,13811307.0,128977199.0,129616534.0,77385,E,1456750,0.2561283679423374,7,1,299,2,71553263,3
676358.0,501(c)(3),MA,1986,33300388,13811307.0,128977199.0,129616534.0,77385,E,1456750,0.4642924317830788,7,1,299,2,71553263,3
407277.0,501(c)(3),MA,1986,33300388,13811307.0,128977199.0,129616534.0,77385,E,1456750,0.27957920027458383,7,1,299,2,71553263,3
227215.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.09112463719989908,18,11,1953,338,128646903,3
410202.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.164511623038413,18,11,1953,338,128646903,3
620350.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.2487915352725718,18,11,1953,338,128646903,3
420136.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.1684956564250459,18,11,1953,338,128646903,3
281651.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.11295620972202006,18,11,1953,338,128646903,3
314958.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.12631399107983987,18,11,1953,338,128646903,3
218941.0,501(c)(3),MA,1985,207373993,106362894.0,263201494.0,277421661.0,77385,E,2493453,0.08780634726221027,18,11,1953,338,128646903,3
101015.0,501(c)(3),MA,1985,2449710,497382.0,1742238.0,2718150.0,77385,L,101015,1.0,15,15,18,5101,805086,1
600266.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.06637330870058182,12,11,2826,11,204161742,4
629954.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.06965600468653282,12,11,2826,11,204161742,4
783258.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.08660731246847282,12,11,2826,11,204161742,4
613998.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.06789169933919267,12,11,2826,11,204161742,4
419902.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.046429891198221634,12,11,2826,11,204161742,4
399296.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.04415142065502213,12,11,2826,11,204161742,4
1113670.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.12314201154251107,12,11,2826,11,204161742,4
943298.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.10430344105886627,12,11,2826,11,204161742,4
466644.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.051598301861631835,12,11,2826,11,204161742,4
665367.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.07357173201577304,12,11,2826,11,204161742,4
698484.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.07723358336873518,12,11,2826,11,204161742,4
1005456.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.11117644756300073,12,11,2826,11,204161742,4
704193.0,501(c)(3),CT,1985,1720044788,896033463.0,392837867.0,383741962.0,74168,E,9043786,0.07786484554145796,12,11,2826,11,204161742,4
410259.0,501(c)(3),MA,1986,34745900,11701162.0,41894676.0,41716738.0,77385,G,1194717,0.34339429337659044,5,0,61,0,32244764,5
419999.0,501(c)(3),MA,1986,34745900,11701162.0,41894676.0,41716738.0,77385,G,1194717,0.3515468516811931,5,0,61,0,32244764,5
364459.0,501(c)(3),MA,1986,34745900,11701162.0,41894676.0,41716738.0,77385,G,1194717,0.3050588549422165,5,0,61,0,32244764,5
401849.0,501(c)(3),NY,1984,20521317,3952099.0,9953584.0,9273834.0,64894,E,927631,0.43319919235126897,13,11,17,0,4957140,1
293664.0,501(c)(3),NY,1984,20521317,3952099.0,9953584.0,9273834.0,64894,E,927631,0.3165741550250046,13,11,17,0,4957140,1
232118.0,501(c)(3),NY,1984,20521317,3952099.0,9953584.0,9273834.0,64894,E,927631,0.25022665262372645,13,11,17,0,4957140,1
171036.0,501(c)(6),NJ,1906,1881322,345752.0,2126076.0,2248874.0,80088,K,171036,1.0,15,0,9,0,568930,1
252083.0,501(c)(3),PA,1985,1743566,784168.0,985193.0,634187.0,59195,A,252083,1.0,25,25,2,21,310553,7
108755.0,501(c)(3),NJ,1986,8378439,6805179.0,2268277.0,1761418.0,80088,P,108755,1.0,12,12,22,72,1051699,1
150000.0,501(c)(3),NJ,1986,15802556,11601645.0,2591964.0,1510639.0,80088,L,254000,0.5905511811023622,12,9,8,180,845001,1
104000.0,501(c)(3),NJ,1986,15802556,11601645.0,2591964.0,1510639.0,80088,L,254000,0.4094488188976378,12,9,8,180,845001,1
129731.0,501(c)(3),VT,1986,264749292,10747700.0,18844416.0,57646141.0,57513,T,614878,0.2109865696935002,13,13,30,25,2155720,2
120136.0,501(c)(3),VT,1986,264749292,10747700.0,18844416.0,57646141.0,57513,T,614878,0.19538184810645365,13,13,30,25,2155720,2
64991.0,501(c)(3),VT,1986,264749292,10747700.0,18844416.0,57646141.0,57513,T,614878,0.10569739037662756,13,13,30,25,2155720,2
128157.0,501(c)(3),VT,1986,264749292,10747700.0,18844416.0,57646141.0,57513,T,614878,0.2084267122908935,13,13,30,25,2155720,2
171863.0,501(c)(3),VT,1986,264749292,10747700.0,18844416.0,57646141.0,57513,T,614878,0.27950747953252514,13,13,30,25,2155720,2
135800.0,501(c)(3),PA,1986,153007838,97879271.0,2188333.0,4983756.0,59195,X,135800,1.0,17,17,10,17,874937,1
93310.0,501(c)(3),NJ,1986,527285,58532.0,949441.0,967425.0,80088,S,93310,1.0,18,17,9,0,303644,1
299058.0,501(c)(3),PA,1984,69741501,62569051.0,22832887.0,22134158.0,59195,P,483873,0.6180506041874624,18,18,416,245,12286427,5
184815.0,501(c)(3),PA,1984,69741501,62569051.0,22832887.0,22134158.0,59195,P,483873,0.3819493958125376,18,18,416,245,12286427,5
150000.0,501(c)(3),NJ,1987,7815029,490803.0,4602823.0,4440451.0,80088,P,150000,1.0,11,11,177,330,2808210,1
77346.0,501(c)(3),PA,1986,9299317,29225.0,1756378.0,1772660.0,59195,P,77346,1.0,9,5,56,10,881631,0
121971.0,501(c)(3),NH,1983,5928864,271687.0,2150384.0,2915216.0,73381,N,121971,1.0,24,24,68,211,879778,1
216896.0,501(c)(3),NJ,1986,18239010,12092919.0,3796880.0,10525258.0,80088,E,216896,1.0,18,17,6,8,568949,3
189000.0,501(c)(3),NY,1919,467730524,70687006.0,24816523.0,35618700.0,64894,T,792452,0.23850024985740464,20,20,0,86,2746432,1
413792.0,501(c)(3),NY,1919,467730524,70687006.0,24816523.0,35618700.0,64894,T,792452,0.5221666422698157,20,20,0,86,2746432,1
189660.0,501(c)(3),NY,1919,467730524,70687006.0,24816523.0,35618700.0,64894,T,792452,0.2393331078727797,20,20,0,86,2746432,1
597639.0,501(c)(3),MA,1986,25523571,50140938.0,124520171.0,124542441.0,77385,E,597639,1.0,5,0,578,0,63520168,3
513423.0,501(c)(3),MA,1986,10368916,10368916.0,59848932.0,59848932.0,77385,E,513423,1.0,24,20,382,0,36282900,3
136700.0,501(c)(3),NJ,1983,6827792,2682377.0,3273850.0,3208782.0,80088,L,136700,1.0,10,10,12,0,805353,1
119360.0,501(c)(3),NY,1986,23183922,1237657.0,5004846.0,8804916.0,64894,C,119360,1.0,13,13,23,37,1126604,1
190365.0,501(c)(3),NJ,1986,3222543,929257.0,2811639.0,2186758.0,80088,L,341581,0.5573055878400731,10,10,14,0,589761,1
151216.0,501(c)(3),NJ,1986,3222543,929257.0,2811639.0,2186758.0,80088,L,341581,0.4426944121599269,10,10,14,0,589761,1
458572.0,501(c)(3),MA,1998,248059460,89848334.0,514126465.0,530779145.0,77385,E,2555243,0.179463166516844,23,5,1389,6,417595299,1
882658.0,501(c)(3),MA,1998,248059460,89848334.0,514126465.0,530779145.0,77385,E,2555243,0.3454301606539965,23,5,1389,6,417595299,1
374766.0,501(c)(3),MA,1998,248059460,89848334.0,514126465.0,530779145.0,77385,E,2555243,0.14666550304608994,23,5,1389,6,417595299,1
388132.0,501(c)(3),MA,1998,248059460,89848334.0,514126465.0,530779145.0,77385,E,2555243,0.15189631671038722,23,5,1389,6,417595299,1
229375.0,501(c)(3),MA,1998,248059460,89848334.0,514126465.0,530779145.0,77385,E,2555243,0.08976641360528137,23,5,1389,6,417595299,1
221740.0,501(c)(3),MA,1998,248059460,89848334.0,514126465.0,530779145.0,77385,E,2555243,0.08677843946740095,23,5,1389,6,417595299,1
170782.0,501(c)(3),PA,1983,5803285,2254334.0,792520.0,729354.0,59195,L,170782,1.0,2,2,5,0,355966,8
61155.0,501(c)(3),ME,1986,1228985,5572.0,457776.0,1104104.0,56277,D,61155,1.0,7,7,13,100,296334,1
348892.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.06543905756593385,19,16,3320,200,187248093,3
320451.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.060104592355402435,19,16,3320,200,187248093,3
731536.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.13720872480754212,19,16,3320,200,187248093,3
310155.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.0581734488018132,19,16,3320,200,187248093,3
505075.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.09473313231634442,19,16,3320,200,187248093,3
464231.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.08707232935375714,19,16,3320,200,187248093,3
1314970.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.2466390674692341,19,16,3320,200,187248093,3
440796.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.08267680204428125,19,16,3320,200,187248093,3
176482.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.03310140604356402,19,16,3320,200,187248093,3
350306.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.06570427094829352,19,16,3320,200,187248093,3
368662.0,501(c)(3),NJ,1987,396306222,231680645.0,374691224.0,384155452.0,80088,E,5331556,0.06914716829383392,19,16,3320,200,187248093,3
424710.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.12969594696730255,12,11,1257,8,105430332,3
358177.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.1093784116147666,12,11,1257,8,105430332,3
520959.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.15908801496583308,12,11,1257,8,105430332,3
319802.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.0976596341787038,12,11,1257,8,105430332,3
414219.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.12649225461338112,12,11,1257,8,105430332,3
823150.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.2513696845992209,12,11,1257,8,105430332,3
413642.0,501(c)(3),NJ,1987,254549114,203394705.0,422900926.0,422813883.0,80088,E,3274659,0.12631605306079194,12,11,1257,8,105430332,3
176810.0,501(c)(3),MA,1986,18844951,9068918.0,25574885.0,26401629.0,77385,B,176810,1.0,13,12,308,0,19263209,3
71750.0,501(c)(3),OH,1959,591994,0.0,323187.0,392219.0,54021,B,71750,1.0,16,16,2,0,81526,1
98708.0,501(c)(3),NY,1976,1948095,367696.0,687739.0,688891.0,64894,A,98708,1.0,9,9,6,30,319802,1
114444.0,501(c)(3),NY,1985,4192301,349327.0,5335846.0,4832017.0,64894,P,114444,1.0,15,15,86,200,3326780,2
88340.0,501(c)(3),PA,1987,2221051,1619565.0,20093096.0,20197811.0,59195,P,155818,0.566943485348291,13,13,54,27,2454189,1
67478.0,501(c)(3),PA,1987,2221051,1619565.0,20093096.0,20197811.0,59195,P,155818,0.43305651465170897,13,13,54,27,2454189,1
134407.0,501(c)(3),NJ,1986,267423,27253.0,537740.0,545295.0,80088,G,134407,1.0,5,5,8,2,404984,1
247495.0,501(c)(6),NJ,1974,1473094,483612.0,1163921.0,1235184.0,80088,S,247495,1.0,35,35,7,225,629373,1
223358.0,501(c)(3),MA,1983,14911396,2941569.0,6843091.0,8015753.0,77385,E,223358,1.0,17,17,29,668,2166361,2
141012.0,501(c)(3),CT,1986,5190946,1472565.0,3536584.0,3329091.0,74168,P,141012,1.0,22,22,278,197,2299938,1
350412.0,501(c)(3),MA,1988,86226089,15552662.0,154867723.0,160333174.0,77385,T,1658649,0.21126350421336884,27,26,1242,23162,77223526,1
204332.0,501(c)(3),MA,1988,86226089,15552662.0,154867723.0,160333174.0,77385,T,1658649,0.123191826601047,27,26,1242,23162,77223526,1
405318.0,501(c)(3),MA,1988,86226089,15552662.0,154867723.0,160333174.0,77385,T,1658649,0.244366348757332,27,26,1242,23162,77223526,1
250945.0,501(c)(3),MA,1988,86226089,15552662.0,154867723.0,160333174.0,77385,T,1658649,0.15129481885558668,27,26,1242,23162,77223526,1
174311.0,501(c)(3),MA,1988,86226089,15552662.0,154867723.0,160333174.0,77385,T,1658649,0.10509215632722776,27,26,1242,23162,77223526,1
273331.0,501(c)(3),MA,1988,86226089,15552662.0,154867723.0,160333174.0,77385,T,1658649,0.1647913452454377,27,26,1242,23162,77223526,1
117250.0,501(c)(3),NH,1987,4143543,25148.0,550942.0,695932.0,73381,C,117250,1.0,14,14,7,251,304510,3
144205.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.050796655568346255,62,60,669,250,15064216,4
164381.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.05790371373378402,62,60,669,250,15064216,4
198653.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.06997613133122076,62,60,669,250,15064216,4
126448.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.04454169760622896,62,60,669,250,15064216,4
216055.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.07610603944952707,62,60,669,250,15064216,4
210725.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.07422853052695652,62,60,669,250,15064216,4
337765.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.11897876195723085,62,60,669,250,15064216,4
723863.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.2549829720860569,62,60,669,250,15064216,4
142828.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.050311603075592105,62,60,669,250,15064216,4
143088.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.0504031888766931,62,60,669,250,15064216,4
108984.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.038389949796890865,62,60,669,250,15064216,4
321873.0,501(c)(3),NJ,1988,218012065,18457157.0,50628424.0,63764829.0,80088,A,2838868,0.11338075599147265,62,60,669,250,15064216,4
326852.0,501(c)(3),NJ,1988,21399229,148452.0,4744712.0,3971407.0,80088,B,488852,0.6686113588570773,13,13,25,75,1750926,1
162000.0,501(c)(3),NJ,1988,21399229,148452.0,4744712.0,3971407.0,80088,B,488852,0.3313886411429226,13,13,25,75,1750926,1
205361.0,501(c)(3),NJ,1989,1247840,609421.0,5036201.0,5117624.0,80088,B,205361,1.0,6,6,61,7,3240796,5
71982.0,501(c)(3),NY,1988,7656748,13301846.0,14156904.0,12007050.0,64894,P,188519,0.3818288872739618,12,8,334,9,7917702,3
116537.0,501(c)(3),NY,1988,7656748,13301846.0,14156904.0,12007050.0,64894,P,188519,0.6181711127260382,12,8,334,9,7917702,3
88171.0,501(c)(3),NJ,1988,61216,73171.0,556914.0,569076.0,80088,I,88171,1.0,11,10,7,0,263513,8
178313.0,501(c)(5),CT,1982,227255,0.0,560365.0,574167.0,74168,S,178313,1.0,16,13,4,0,330232,7
202253.0,501(c)(3),NJ,1990,1285187,803518.0,3567985.0,3575088.0,80088,B,499672,0.4047715301237612,4,2,45,3,2860746,1
297419.0,501(c)(3),NJ,1990,1285187,803518.0,3567985.0,3575088.0,80088,B,499672,0.5952284698762388,4,2,45,3,2860746,1
96352.0,501(c)(3),NJ,1989,1084184,882070.0,1594827.0,1712308.0,80088,B,96352,1.0,9,9,21,0,740891,1
139082.0,501(c)(3),NJ,1994,1372232,23200.0,938674.0,963864.0,80088,O,139082,1.0,8,8,40,100,413541,0
105914.0,501(c)(3),MA,1989,2311293,93900.0,1887821.0,1927278.0,77385,O,105914,1.0,16,13,44,16,815485,1
92207.0,501(c)(3),MA,1987,23633,15110.0,260052.0,207552.0,77385,A,92207,1.0,3,2,3,0,151990,0
110970.0,501(c)(3),MA,1988,2934565,265256.0,1795948.0,2075572.0,77385,O,110970,1.0,21,21,92,150,847018,2
131647.0,501(c)(3),NJ,1987,33779236,12558189.0,9035841.0,10956631.0,80088,F,511569,0.2573396746088993,8,6,164,1,9623560,3
152073.0,501(c)(3),NJ,1987,33779236,12558189.0,9035841.0,10956631.0,80088,F,511569,0.29726781724459456,8,6,164,1,9623560,3
227849.0,501(c)(3),NJ,1987,33779236,12558189.0,9035841.0,10956631.0,80088,F,511569,0.44539250814650616,8,6,164,1,9623560,3
93795.0,501(c)(3),ME,1989,10010431,2781221.0,2230364.0,2968459.0,56277,P,93795,1.0,14,14,81,200,951966,1
91908.0,501(c)(3),ME,1986,352008,61872.0,698884.0,775746.0,56277,F,91908,1.0,9,9,12,0,507053,1
92197.0,501(c)(3),VT,1989,800673,291869.0,1314994.0,1325443.0,57513,E,92197,1.0,10,10,11,0,953640,8
137058.0,501(c)(3),NY,1996,42963746,7919729.0,7915250.0,9211515.0,64894,L,137058,1.0,18,18,40,45,1928254,1
740815.0,501(c)(3),VA,1976,45909342,12049493.0,26197776.0,29424088.0,71535,N,740815,1.0,14,14,18,14,2674976,1
84660.0,501(c)(3),VT,1989,60194362,1779608.0,7415093.0,61248018.0,57513,A,302060,0.2802754419651725,16,15,49,156,2615620,1
140000.0,501(c)(3),VT,1989,60194362,1779608.0,7415093.0,61248018.0,57513,A,302060,0.4634840760113885,16,15,49,156,2615620,1
77400.0,501(c)(3),VT,1989,60194362,1779608.0,7415093.0,61248018.0,57513,A,302060,0.2562404820234391,16,15,49,156,2615620,1
161540.0,501(c)(3),NJ,1992,186105,88033.0,2293984.0,2355820.0,80088,B,161540,1.0,4,4,45,10,1695572,7
179788.0,501(c)(3),NY,1972,1221756,75175.0,1537685.0,2005320.0,64894,F,179788,1.0,5,0,0,0,803980,1
102215.0,501(c)(3),NJ,1988,5332834,311912.0,1080557.0,1641696.0,80088,A,102215,1.0,13,13,38,320,420424,1
264583.0,501(c)(3),NY,1972,704767,12591.0,1178358.0,1346309.0,64894,C,439583,0.6018954327169158,3,3,2,0,238710,0
175000.0,501(c)(3),NY,1972,704767,12591.0,1178358.0,1346309.0,64894,C,439583,0.3981045672830842,3,3,2,0,238710,0
145600.0,501(c)(3),CT,1996,19813417,4608545.0,2617714.0,1916673.0,74168,L,240974,0.6042145625669161,13,13,33,5,832416,3
95374.0,501(c)(3),CT,1996,19813417,4608545.0,2617714.0,1916673.0,74168,L,240974,0.3957854374330841,13,13,33,5,832416,3
144692.0,501(c)(3),CT,1990,15074864,1184616.0,5921336.0,6160199.0,74168,E,144692,1.0,15,15,127,676,4035493,1
68962.0,501(c)(3),PA,1986,1850729,78883.0,1390232.0,2050067.0,59195,A,68962,1.0,7,7,15,550,466050,8
149866.0,501(c)(3),NJ,1972,843178,271912.0,1277930.0,1366190.0,80088,B,149866,1.0,3,3,47,0,739077,1
188618.0,501(c)(3),MA,1990,23368980,4497205.0,27800935.0,29659044.0,77385,O,383861,0.4913705742443228,16,16,231,35,9066309,4
195243.0,501(c)(3),MA,1990,23368980,4497205.0,27800935.0,29659044.0,77385,O,383861,0.5086294257556772,16,16,231,35,9066309,4
74167.0,501(c)(3),NY,1990,2716127,522481.0,4013071.0,4074572.0,64894,K,74167,1.0,15,15,10,185,406153,1
167687.0,501(c)(3),NJ,1989,5310000,2176795.0,10283836.0,10533731.0,80088,B,423211,0.39622552343866296,38,38,29,38,1318374,1
99803.0,501(c)(3),NJ,1989,5310000,2176795.0,10283836.0,10533731.0,80088,B,423211,0.2358232654633268,38,38,29,38,1318374,1
155721.0,501(c)(3),NJ,1989,5310000,2176795.0,10283836.0,10533731.0,80088,B,423211,0.3679512110980102,38,38,29,38,1318374,1
209343.0,501(c)(3),MD,1990,23344338,2195.0,9342488.0,7987706.0,80776,Q,209343,1.0,32,32,6,40,582190,1
120000.0,501(c)(3),NY,1990,5968295,856165.0,2998248.0,6238464.0,64894,J,120000,1.0,11,11,46,61,1372776,1
199053.0,501(c)(3),NJ,1991,12446669,9632958.0,14481741.0,13395765.0,80088,P,599251,0.33216965845697377,10,9,272,10,10543102,1
123550.0,501(c)(3),NJ,1991,12446669,9632958.0,14481741.0,13395765.0,80088,P,599251,0.20617404059400815,10,9,272,10,10543102,1
169426.0,501(c)(3),NJ,1991,12446669,9632958.0,14481741.0,13395765.0,80088,P,599251,0.2827296074599792,10,9,272,10,10543102,1
107222.0,501(c)(3),NJ,1991,12446669,9632958.0,14481741.0,13395765.0,80088,P,599251,0.1789266934890388,10,9,272,10,10543102,1
89038.0,501(c)(3),CT,1990,9453859,163902.0,3193174.0,3178331.0,74168,L,89038,1.0,10,10,49,0,1668360,1
95097.0,501(c)(3),CT,1991,13585117,537537.0,17459315.0,17680299.0,74168,Q,1028660,0.09244745591351856,19,17,138,2099,7824957,2
225000.0,501(c)(3),CT,1991,13585117,537537.0,17459315.0,17680299.0,74168,Q,1028660,0.21873116481636304,19,17,138,2099,7824957,2
115731.0,501(c)(3),CT,1991,13585117,537537.0,17459315.0,17680299.0,74168,Q,1028660,0.11250656193494447,19,17,138,2099,7824957,2
154239.0,501(c)(3),CT,1991,13585117,537537.0,17459315.0,17680299.0,74168,Q,1028660,0.1499416716893823,19,17,138,2099,7824957,2
94318.0,501(c)(3),CT,1991,13585117,537537.0,17459315.0,17680299.0,74168,Q,1028660,0.0916901600139988,19,17,138,2099,7824957,2
344275.0,501(c)(3),CT,1991,13585117,537537.0,17459315.0,17680299.0,74168,Q,1028660,0.33468298563179283,19,17,138,2099,7824957,2
281851.0,501(c)(3),FL,1991,4819639,763643.0,8966308.0,9552352.0,52594,T,425526,0.6623590567908894,12,11,50,914,2784297,1
143675.0,501(c)(3),FL,1991,4819639,763643.0,8966308.0,9552352.0,52594,T,425526,0.3376409432091106,12,11,50,914,2784297,1
67246.0,501(c)(3),AR,1991,975935,228906.0,3690430.0,3601116.0,45869,X,256720,0.2619429728887504,9,6,47,100,2160292,1
77856.0,501(c)(3),AR,1991,975935,228906.0,3690430.0,3601116.0,45869,X,256720,0.3032720473667809,9,6,47,100,2160292,1
111618.0,501(c)(3),AR,1991,975935,228906.0,3690430.0,3601116.0,45869,X,256720,0.4347849797444687,9,6,47,100,2160292,1
174330.0,501(c)(3),NY,1992,12105812,3368064.0,30941159.0,32759018.0,64894,R,174330,1.0,12,10,1868,16,21399226,2
157565.0,501(c)(3),MA,1991,11750020,437147.0,7173224.0,11747663.0,77385,P,375738,0.41934805635841993,21,21,67,5671,3167244,2
218173.0,501(c)(3),MA,1991,11750020,437147.0,7173224.0,11747663.0,77385,P,375738,0.58065194364158,21,21,67,5671,3167244,2
199000.0,501(c)(3),NY,1991,9132637,580652.0,2889108.0,4314815.0,64894,B,199000,1.0,14,13,15,2000,967496,1
98881.0,501(c)(3),NH,1991,8880148,905403.0,2722043.0,2961777.0,73381,L,98881,1.0,11,11,34,41,1510730,1
266722.0,501(c)(3),NJ,1992,3286633,1818601.0,8638084.0,8677843.0,80088,F,266722,1.0,6,6,163,0,5826709,8
174439.0,501(c)(3),NJ,1993,68525879,49555988.0,58047020.0,54079629.0,80088,E,386227,0.4516489007759685,14,13,898,204,41095143,1
211788.0,501(c)(3),NJ,1993,68525879,49555988.0,58047020.0,54079629.0,80088,E,386227,0.5483510992240315,14,13,898,204,41095143,1
60000.0,501(c)(3),ME,1993,2475964,137137.0,152120.0,205636.0,56277,A,60000,1.0,9,9,0,50,0,0
86049.0,501(c)(3),NJ,1994,508054,653544.0,717274.0,683550.0,80088,A,86049,1.0,15,13,16,35,308910,8
67969.0,501(c)(3),NY,1993,2488644,2779080.0,3874854.0,3683040.0,64894,F,232987,0.2917287230618017,6,4,112,0,2725475,1
97952.0,501(c)(3),NY,1993,2488644,2779080.0,3874854.0,3683040.0,64894,F,232987,0.4204183066007975,6,4,112,0,2725475,1
67066.0,501(c)(3),NY,1993,2488644,2779080.0,3874854.0,3683040.0,64894,F,232987,0.2878529703374008,6,4,112,0,2725475,1
634074.0,501(c)(3),NJ,1993,39209867,13845691.0,79660410.0,80274997.0,80088,E,5003790,0.12671874718963025,15,7,295,0,31426210,3
1189642.0,501(c)(3),NJ,1993,39209867,13845691.0,79660410.0,80274997.0,80088,E,5003790,0.23774818687434926,15,7,295,0,31426210,3
344901.0,501(c)(3),NJ,1993,39209867,13845691.0,79660410.0,80274997.0,80088,E,5003790,0.06892795261192018,15,7,295,0,31426210,3
